#2theta intensity INDIVIDUAL
0.6825	97557.0	97557.0	1.0
0.6875	93015.0	93015.0	1.0
0.6925	89284.0	89284.0	1.0
0.6975	85752.0	85752.0	1.0
0.7025	82406.0	82406.0	1.0
0.7075	79380.0	79380.0	1.0
0.7125	76664.0	76664.0	1.0
0.7175	72963.0	72963.0	1.0
0.7225	70034.0	70034.0	1.0
0.7275	67729.0	67729.0	1.0
0.7325	65503.0	65503.0	1.0
0.7375	63014.0	63014.0	1.0
0.7425	60659.0	60659.0	1.0
0.7475	58698.0	58698.0	1.0
0.7525	56474.0	56474.0	1.0
0.7575	54410.0	54410.0	1.0
0.7625	52003.0	52003.0	1.0
0.7675	50324.0	50324.0	1.0
0.7725	48407.0	48407.0	1.0
0.7775	46829.0	46829.0	1.0
0.7825	45139.0	45139.0	1.0
0.7875	44128.0	44128.0	1.0
0.7925	42424.0	42424.0	1.0
0.7975	41016.0	41016.0	1.0
0.8025	39458.0	39458.0	1.0
0.8075	37750.0	37750.0	1.0
0.8125	37111.0	37111.0	1.0
0.8175	35325.0	35325.0	1.0
0.8225	34896.0	34896.0	1.0
0.8275	33884.0	33884.0	1.0
0.8325	32354.0	32354.0	1.0
0.8375	31620.0	31620.0	1.0
0.8425	30194.0	30194.0	1.0
0.8475	29414.0	29414.0	1.0
0.8525	28596.0	28596.0	1.0
0.8575	27606.0	27606.0	1.0
0.8625	27163.0	27163.0	1.0
0.8675	26242.0	26242.0	1.0
0.8725	25317.0	25317.0	1.0
0.8775	24523.0	24523.0	1.0
0.8825	24131.0	24131.0	1.0
0.8875	23180.0	23180.0	1.0
0.8925	22922.0	22922.0	1.0
0.8975	21799.0	21799.0	1.0
0.9025	21279.0	21279.0	1.0
0.9075	20685.0	20685.0	1.0
0.9125	20245.0	20245.0	1.0
0.9175	19637.0	19637.0	1.0
0.9225	19302.0	19302.0	1.0
0.9275	18638.0	18638.0	1.0
0.9325	18265.0	18265.0	1.0
0.9375	17751.0	17751.0	1.0
0.9425	17389.0	17389.0	1.0
0.9475	16775.0	16775.0	1.0
0.9525	16300.0	16300.0	1.0
0.9575	15834.0	15834.0	1.0
0.9625	15576.0	15576.0	1.0
0.9675	15018.0	15018.0	1.0
0.9725	14782.0	14782.0	1.0
0.9775	14408.0	14408.0	1.0
0.9825	13751.0	13751.0	1.0
0.9875	13608.0	13608.0	1.0
0.9925	13230.0	13230.0	1.0
0.9975	12983.0	12983.0	1.0
1.0025	12632.3333333	75794.0	6.0
1.0075	12261.6666667	73570.0	6.0
1.0125	12100.3333333	72602.0	6.0
1.0175	11702.5	70215.0	6.0
1.0225	11428.8333333	68573.0	6.0
1.0275	11249.5	67497.0	6.0
1.0325	11016.5	66099.0	6.0
1.0375	10708.0	64248.0	6.0
1.0425	10499.6666667	62998.0	6.0
1.0475	10236.8333333	61421.0	6.0
1.0525	10051.5	60309.0	6.0
1.0575	9783.0	58698.0	6.0
1.0625	9554.83333333	57329.0	6.0
1.0675	9320.0	55920.0	6.0
1.0725	9140.0	54840.0	6.0
1.0775	8953.5	53721.0	6.0
1.0825	8667.66666667	52006.0	6.0
1.0875	8572.0	51432.0	6.0
1.0925	8361.33333333	50168.0	6.0
1.0975	8165.33333333	48992.0	6.0
1.1025	7983.66666667	47902.0	6.0
1.1075	7870.66666667	47224.0	6.0
1.1125	7692.33333333	46154.0	6.0
1.1175	7479.33333333	44876.0	6.0
1.1225	7317.33333333	43904.0	6.0
1.1275	7188.66666667	43132.0	6.0
1.1325	7063.5	42381.0	6.0
1.1375	6930.5	41583.0	6.0
1.1425	6824.83333333	40949.0	6.0
1.1475	6632.33333333	39794.0	6.0
1.1525	6480.5	38883.0	6.0
1.1575	6276.0	37656.0	6.0
1.1625	6234.0	37404.0	6.0
1.1675	6057.0	36342.0	6.0
1.1725	5963.33333333	35780.0	6.0
1.1775	5779.16666667	34675.0	6.0
1.1825	5713.66666667	34282.0	6.0
1.1875	5649.0	33894.0	6.0
1.1925	5469.5	32817.0	6.0
1.1975	5353.83333333	32123.0	6.0
1.2025	5346.8	26734.0	5.0
1.2075	5171.4	25857.0	5.0
1.2125	5082.8	25414.0	5.0
1.2175	4954.0	24770.0	5.0
1.2225	4878.6	24393.0	5.0
1.2275	4758.8	23794.0	5.0
1.2325	4598.4	22992.0	5.0
1.2375	4546.6	22733.0	5.0
1.2425	4432.0	22160.0	5.0
1.2475	4397.2	21986.0	5.0
1.2525	4366.2	21831.0	5.0
1.2575	4196.8	20984.0	5.0
1.2625	4102.2	20511.0	5.0
1.2675	4015.4	20077.0	5.0
1.2725	4007.6	20038.0	5.0
1.2775	3930.8	19654.0	5.0
1.2825	3844.0	19220.0	5.0
1.2875	3740.6	18703.0	5.0
1.2925	3632.8	18164.0	5.0
1.2975	3591.4	17957.0	5.0
1.3025	3470.4	17352.0	5.0
1.3075	3466.0	17330.0	5.0
1.3125	3384.2	16921.0	5.0
1.3175	3298.8	16494.0	5.0
1.3225	3268.0	16340.0	5.0
1.3275	3135.8	15679.0	5.0
1.3325	3131.4	15657.0	5.0
1.3375	3045.0	15225.0	5.0
1.3425	3011.8	15059.0	5.0
1.3475	2917.2	14586.0	5.0
1.3525	2922.0	14610.0	5.0
1.3575	2848.2	14241.0	5.0
1.3625	2783.4	13917.0	5.0
1.3675	2715.2	13576.0	5.0
1.3725	2691.0	13455.0	5.0
1.3775	2680.8	13404.0	5.0
1.3825	2546.8	12734.0	5.0
1.3875	2553.6	12768.0	5.0
1.3925	2480.2	12401.0	5.0
1.3975	2416.6	12083.0	5.0
1.4025	2375.0	11875.0	5.0
1.4075	2358.8	11794.0	5.0
1.4125	2334.4	11672.0	5.0
1.4175	2283.4	11417.0	5.0
1.4225	2265.0	11325.0	5.0
1.4275	2169.0	10845.0	5.0
1.4325	2121.2	10606.0	5.0
1.4375	2105.8	10529.0	5.0
1.4425	2083.8	10419.0	5.0
1.4475	2021.0	10105.0	5.0
1.4525	1997.8	9989.0	5.0
1.4575	1979.6	9898.0	5.0
1.4625	1910.2	9551.0	5.0
1.4675	1895.2	9476.0	5.0
1.4725	1842.2	9211.0	5.0
1.4775	1861.2	9306.0	5.0
1.4825	1808.4	9042.0	5.0
1.4875	1783.0	8915.0	5.0
1.4925	1750.8	8754.0	5.0
1.4975	1727.6	8638.0	5.0
1.5025	1671.8	8359.0	5.0
1.5075	1650.0	8250.0	5.0
1.5125	1600.0	8000.0	5.0
1.5175	1599.2	7996.0	5.0
1.5225	1571.2	7856.0	5.0
1.5275	1512.4	7562.0	5.0
1.5325	1559.6	7798.0	5.0
1.5375	1462.8	7314.0	5.0
1.5425	1470.2	7351.0	5.0
1.5475	1447.8	7239.0	5.0
1.5525	1443.8	7219.0	5.0
1.5575	1400.6	7003.0	5.0
1.5625	1377.0	6885.0	5.0
1.5675	1370.4	6852.0	5.0
1.5725	1341.0	6705.0	5.0
1.5775	1305.4	6527.0	5.0
1.5825	1278.2	6391.0	5.0
1.5875	1243.8	6219.0	5.0
1.5925	1237.0	6185.0	5.0
1.5975	1210.0	6050.0	5.0
1.6025	1202.2	6011.0	5.0
1.6075	1163.6	5818.0	5.0
1.6125	1192.0	5960.0	5.0
1.6175	1140.4	5702.0	5.0
1.6225	1119.8	5599.0	5.0
1.6275	1120.0	5600.0	5.0
1.6325	1103.8	5519.0	5.0
1.6375	1045.6	5228.0	5.0
1.6425	1067.4	5337.0	5.0
1.6475	1039.0	5195.0	5.0
1.6525	1028.8	5144.0	5.0
1.6575	1002.6	5013.0	5.0
1.6625	980.4	4902.0	5.0
1.6675	982.0	4910.0	5.0
1.6725	985.2	4926.0	5.0
1.6775	990.4	4952.0	5.0
1.6825	925.6	4628.0	5.0
1.6875	916.0	4580.0	5.0
1.6925	891.4	4457.0	5.0
1.6975	876.4	4382.0	5.0
1.7025	886.6	4433.0	5.0
1.7075	894.6	4473.0	5.0
1.7125	843.0	4215.0	5.0
1.7175	840.8	4204.0	5.0
1.7225	806.8	4034.0	5.0
1.7275	789.0	3945.0	5.0
1.7325	780.4	3902.0	5.0
1.7375	772.0	3860.0	5.0
1.7425	780.4	3902.0	5.0
1.7475	747.4	3737.0	5.0
1.7525	734.8	3674.0	5.0
1.7575	762.8	3814.0	5.0
1.7625	717.6	3588.0	5.0
1.7675	712.0	3560.0	5.0
1.7725	707.0	3535.0	5.0
1.7775	678.0	3390.0	5.0
1.7825	685.0	3425.0	5.0
1.7875	681.2	3406.0	5.0
1.7925	671.4	3357.0	5.0
1.7975	620.8	3104.0	5.0
1.8025	634.4	3172.0	5.0
1.8075	641.8	3209.0	5.0
1.8125	634.4	3172.0	5.0
1.8175	602.8	3014.0	5.0
1.8225	593.0	2965.0	5.0
1.8275	619.8	3099.0	5.0
1.8325	592.4	2962.0	5.0
1.8375	574.8	2874.0	5.0
1.8425	573.0	2865.0	5.0
1.8475	549.0	2745.0	5.0
1.8525	546.8	2734.0	5.0
1.8575	547.6	2738.0	5.0
1.8625	532.8	2664.0	5.0
1.8675	537.6	2688.0	5.0
1.8725	517.8	2589.0	5.0
1.8775	513.8	2569.0	5.0
1.8825	490.0	2450.0	5.0
1.8875	511.4	2557.0	5.0
1.8925	485.6	2428.0	5.0
1.8975	487.0	2435.0	5.0
1.9025	450.4	2252.0	5.0
1.9075	470.8	2354.0	5.0
1.9125	451.0	2255.0	5.0
1.9175	462.0	2310.0	5.0
1.9225	441.2	2206.0	5.0
1.9275	409.6	2048.0	5.0
1.9325	415.4	2077.0	5.0
1.9375	432.0	2160.0	5.0
1.9425	396.4	1982.0	5.0
1.9475	408.6	2043.0	5.0
1.9525	417.8	2089.0	5.0
1.9575	396.8	1984.0	5.0
1.9625	396.4	1982.0	5.0
1.9675	386.0	1930.0	5.0
1.9725	374.2	1871.0	5.0
1.9775	380.6	1903.0	5.0
1.9825	369.0	1845.0	5.0
1.9875	353.8	1769.0	5.0
1.9925	356.8	1784.0	5.0
1.9975	347.0	1735.0	5.0
2.0025	293.480519481	22598.0	77.0
2.0075	289.415584416	22285.0	77.0
2.0125	279.0	21483.0	77.0
2.0175	277.402597403	21360.0	77.0
2.0225	267.142857143	20570.0	77.0
2.0275	266.766233766	20541.0	77.0
2.0325	265.324675325	20430.0	77.0
2.0375	260.883116883	20088.0	77.0
2.0425	254.623376623	19606.0	77.0
2.0475	252.285714286	19426.0	77.0
2.0525	250.25974026	19270.0	77.0
2.0575	243.220779221	18728.0	77.0
2.0625	242.0	18634.0	77.0
2.0675	234.779220779	18078.0	77.0
2.0725	232.675324675	17916.0	77.0
2.0775	232.662337662	17915.0	77.0
2.0825	226.493506494	17440.0	77.0
2.0875	226.025974026	17404.0	77.0
2.0925	219.922077922	16934.0	77.0
2.0975	216.324675325	16657.0	77.0
2.1025	211.012987013	16248.0	77.0
2.1075	212.714285714	16379.0	77.0
2.1125	204.25974026	15728.0	77.0
2.1175	203.779220779	15691.0	77.0
2.1225	201.246753247	15496.0	77.0
2.1275	200.922077922	15471.0	77.0
2.1325	194.909090909	15008.0	77.0
2.1375	194.935064935	15010.0	77.0
2.1425	186.792207792	14383.0	77.0
2.1475	185.25974026	14265.0	77.0
2.1525	181.168831169	13950.0	77.0
2.1575	178.818181818	13769.0	77.0
2.1625	175.87012987	13542.0	77.0
2.1675	174.376623377	13427.0	77.0
2.1725	170.584415584	13135.0	77.0
2.1775	166.818181818	12845.0	77.0
2.1825	167.376623377	12888.0	77.0
2.1875	162.363636364	12502.0	77.0
2.1925	161.896103896	12466.0	77.0
2.1975	162.103896104	12482.0	77.0
2.2025	151.972222222	10942.0	72.0
2.2075	153.041666667	11019.0	72.0
2.2125	147.875	10647.0	72.0
2.2175	146.152777778	10523.0	72.0
2.2225	143.763888889	10351.0	72.0
2.2275	142.388888889	10252.0	72.0
2.2325	136.194444444	9806.0	72.0
2.2375	139.652777778	10055.0	72.0
2.2425	135.791666667	9777.0	72.0
2.2475	134.027777778	9650.0	72.0
2.2525	128.875	9279.0	72.0
2.2575	127.013888889	9145.0	72.0
2.2625	127.097222222	9151.0	72.0
2.2675	124.347222222	8953.0	72.0
2.2725	125.597222222	9043.0	72.0
2.2775	120.944444444	8708.0	72.0
2.2825	115.513888889	8317.0	72.0
2.2875	118.138888889	8506.0	72.0
2.2925	114.125	8217.0	72.0
2.2975	113.444444444	8168.0	72.0
2.3025	114.083333333	8214.0	72.0
2.3075	110.597222222	7963.0	72.0
2.3125	108.305555556	7798.0	72.0
2.3175	107.180555556	7717.0	72.0
2.3225	105.291666667	7581.0	72.0
2.3275	101.888888889	7336.0	72.0
2.3325	102.458333333	7377.0	72.0
2.3375	96.8333333333	6972.0	72.0
2.3425	96.3333333333	6936.0	72.0
2.3475	99.8611111111	7190.0	72.0
2.3525	96.7777777778	6968.0	72.0
2.3575	94.8333333333	6828.0	72.0
2.3625	90.0833333333	6486.0	72.0
2.3675	90.4583333333	6513.0	72.0
2.3725	91.6805555556	6601.0	72.0
2.3775	86.1666666667	6204.0	72.0
2.3825	87.1805555556	6277.0	72.0
2.3875	87.4583333333	6297.0	72.0
2.3925	83.8611111111	6038.0	72.0
2.3975	83.9166666667	6042.0	72.0
2.4025	80.1944444444	5774.0	72.0
2.4075	78.4861111111	5651.0	72.0
2.4125	76.8194444444	5531.0	72.0
2.4175	78.6388888889	5662.0	72.0
2.4225	75.4722222222	5434.0	72.0
2.4275	76.0833333333	5478.0	72.0
2.4325	76.6527777778	5519.0	72.0
2.4375	70.2638888889	5059.0	72.0
2.4425	71.4305555556	5143.0	72.0
2.4475	69.625	5013.0	72.0
2.4525	68.0277777778	4898.0	72.0
2.4575	68.75	4950.0	72.0
2.4625	69.4027777778	4997.0	72.0
2.4675	67.9027777778	4889.0	72.0
2.4725	64.875	4671.0	72.0
2.4775	63.1805555556	4549.0	72.0
2.4825	64.6388888889	4654.0	72.0
2.4875	61.9444444444	4460.0	72.0
2.4925	63.625	4581.0	72.0
2.4975	60.7638888889	4375.0	72.0
2.5025	59.0	4248.0	72.0
2.5075	57.9166666667	4170.0	72.0
2.5125	58.1388888889	4186.0	72.0
2.5175	57.1527777778	4115.0	72.0
2.5225	56.375	4059.0	72.0
2.5275	53.8611111111	3878.0	72.0
2.5325	54.1944444444	3902.0	72.0
2.5375	54.0972222222	3895.0	72.0
2.5425	52.9722222222	3814.0	72.0
2.5475	51.375	3699.0	72.0
2.5525	50.6666666667	3648.0	72.0
2.5575	50.8333333333	3660.0	72.0
2.5625	49.5277777778	3566.0	72.0
2.5675	48.5555555556	3496.0	72.0
2.5725	46.7638888889	3367.0	72.0
2.5775	45.6388888889	3286.0	72.0
2.5825	45.8055555556	3298.0	72.0
2.5875	45.9166666667	3306.0	72.0
2.5925	43.6388888889	3142.0	72.0
2.5975	43.7916666667	3153.0	72.0
2.6025	45.1388888889	3250.0	72.0
2.6075	41.0694444444	2957.0	72.0
2.6125	41.1111111111	2960.0	72.0
2.6175	41.7222222222	3004.0	72.0
2.6225	39.1805555556	2821.0	72.0
2.6275	40.2361111111	2897.0	72.0
2.6325	37.5138888889	2701.0	72.0
2.6375	38.875	2799.0	72.0
2.6425	37.125	2673.0	72.0
2.6475	37.3611111111	2690.0	72.0
2.6525	38.0694444444	2741.0	72.0
2.6575	38.3611111111	2762.0	72.0
2.6625	36.6388888889	2638.0	72.0
2.6675	35.6666666667	2568.0	72.0
2.6725	35.4305555556	2551.0	72.0
2.6775	33.6527777778	2423.0	72.0
2.6825	35.1388888889	2530.0	72.0
2.6875	33.25	2394.0	72.0
2.6925	32.8472222222	2365.0	72.0
2.6975	32.6388888889	2350.0	72.0
2.7025	31.3055555556	2254.0	72.0
2.7075	31.5416666667	2271.0	72.0
2.7125	30.9027777778	2225.0	72.0
2.7175	30.6805555556	2209.0	72.0
2.7225	31.2222222222	2248.0	72.0
2.7275	29.6527777778	2135.0	72.0
2.7325	29.2083333333	2103.0	72.0
2.7375	29.3194444444	2111.0	72.0
2.7425	27.5277777778	1982.0	72.0
2.7475	27.7916666667	2001.0	72.0
2.7525	27.6527777778	1991.0	72.0
2.7575	26.6666666667	1920.0	72.0
2.7625	26.5833333333	1914.0	72.0
2.7675	27.6388888889	1990.0	72.0
2.7725	24.3611111111	1754.0	72.0
2.7775	25.0277777778	1802.0	72.0
2.7825	25.4722222222	1834.0	72.0
2.7875	24.5972222222	1771.0	72.0
2.7925	23.8472222222	1717.0	72.0
2.7975	23.5555555556	1696.0	72.0
2.8025	24.1666666667	1740.0	72.0
2.8075	23.9861111111	1727.0	72.0
2.8125	23.4166666667	1686.0	72.0
2.8175	22.75	1638.0	72.0
2.8225	23.1944444444	1670.0	72.0
2.8275	22.875	1647.0	72.0
2.8325	21.1111111111	1520.0	72.0
2.8375	22.5416666667	1623.0	72.0
2.8425	21.1111111111	1520.0	72.0
2.8475	21.3194444444	1535.0	72.0
2.8525	19.9722222222	1438.0	72.0
2.8575	21.625	1557.0	72.0
2.8625	20.9305555556	1507.0	72.0
2.8675	19.5694444444	1409.0	72.0
2.8725	19.1666666667	1380.0	72.0
2.8775	19.7916666667	1425.0	72.0
2.8825	19.0138888889	1369.0	72.0
2.8875	18.9027777778	1361.0	72.0
2.8925	18.0277777778	1298.0	72.0
2.8975	19.125	1377.0	72.0
2.9025	17.875	1287.0	72.0
2.9075	18.3472222222	1321.0	72.0
2.9125	17.4861111111	1259.0	72.0
2.9175	16.4444444444	1184.0	72.0
2.9225	17.3888888889	1252.0	72.0
2.9275	16.9722222222	1222.0	72.0
2.9325	16.6388888889	1198.0	72.0
2.9375	16.75	1206.0	72.0
2.9425	15.3472222222	1105.0	72.0
2.9475	16.5833333333	1194.0	72.0
2.9525	16.4027777778	1181.0	72.0
2.9575	15.5277777778	1118.0	72.0
2.9625	15.625	1125.0	72.0
2.9675	15.1111111111	1088.0	72.0
2.9725	16.2361111111	1169.0	72.0
2.9775	14.3194444444	1031.0	72.0
2.9825	14.4444444444	1040.0	72.0
2.9875	13.6805555556	985.0	72.0
2.9925	14.875	1071.0	72.0
2.9975	14.6527777778	1055.0	72.0
3.0025	14.2777777778	1028.0	72.0
3.0075	13.9166666667	1002.0	72.0
3.0125	14.0972222222	1015.0	72.0
3.0175	13.9305555556	1003.0	72.0
3.0225	12.8333333333	924.0	72.0
3.0275	13.4722222222	970.0	72.0
3.0325	13.0416666667	939.0	72.0
3.0375	12.0138888889	865.0	72.0
3.0425	12.6527777778	911.0	72.0
3.0475	12.7083333333	915.0	72.0
3.0525	12.375	891.0	72.0
3.0575	12.0416666667	867.0	72.0
3.0625	12.1388888889	874.0	72.0
3.0675	11.8333333333	852.0	72.0
3.0725	12.5416666667	903.0	72.0
3.0775	11.2638888889	811.0	72.0
3.0825	11.7777777778	848.0	72.0
3.0875	11.6527777778	839.0	72.0
3.0925	11.5416666667	831.0	72.0
3.0975	11.75	846.0	72.0
3.1025	10.25	738.0	72.0
3.1075	10.7638888889	775.0	72.0
3.1125	10.6944444444	770.0	72.0
3.1175	10.7361111111	773.0	72.0
3.1225	10.7916666667	777.0	72.0
3.1275	10.25	738.0	72.0
3.1325	10.6388888889	766.0	72.0
3.1375	10.5694444444	761.0	72.0
3.1425	10.1666666667	732.0	72.0
3.1475	9.90277777778	713.0	72.0
3.1525	10.2361111111	737.0	72.0
3.1575	10.2638888889	739.0	72.0
3.1625	9.11111111111	656.0	72.0
3.1675	9.15277777778	659.0	72.0
3.1725	9.20833333333	663.0	72.0
3.1775	9.125	657.0	72.0
3.1825	9.0	648.0	72.0
3.1875	9.09722222222	655.0	72.0
3.1925	9.79166666667	705.0	72.0
3.1975	8.88888888889	640.0	72.0
3.2025	8.55555555556	616.0	72.0
3.2075	9.19444444444	662.0	72.0
3.2125	9.19444444444	662.0	72.0
3.2175	8.29166666667	597.0	72.0
3.2225	8.97222222222	646.0	72.0
3.2275	8.19444444444	590.0	72.0
3.2325	7.98611111111	575.0	72.0
3.2375	8.31944444444	599.0	72.0
3.2425	7.75	558.0	72.0
3.2475	7.86111111111	566.0	72.0
3.2525	7.77777777778	560.0	72.0
3.2575	8.15277777778	587.0	72.0
3.2625	8.13888888889	586.0	72.0
3.2675	8.40277777778	605.0	72.0
3.2725	7.55555555556	544.0	72.0
